task_id	family	instruction	source_suite	source_task_id	source_task	original_instruction	goal_atom	evidence_notes	gpu	successes	episodes	success_rate_percent	success_videos	skill_source_ids	skill_source_instructions	scene_source_id	scene_source_instruction	object_source_ids	all_evidence_source_ids	review_status	cross_category_exact_overlaps	instruction_review_status	proposed_task_only_instruction
ADAPT_160	A6_libero10_scene6_relative_region	Put the salad dressing to the right of the plate.	libero_10	303	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(salad_dressing_1, living_room_table_plate_right_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	3	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_03	LIBERO_10_07,LIBERO_OBJECT_03	ELIGIBLE		PASS	Put the salad dressing to the right of the plate.
ADAPT_161	A6_libero10_scene6_relative_region	Put the bbq sauce to the left of the plate.	libero_10	304	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(bbq_sauce_1, living_room_table_plate_left_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	2	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_04	LIBERO_10_07,LIBERO_OBJECT_04	ELIGIBLE		PASS	Put the bbq sauce to the left of the plate.
ADAPT_162	A6_libero10_scene6_relative_region	Put the bbq sauce to the right of the plate.	libero_10	304	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(bbq_sauce_1, living_room_table_plate_right_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	3	3	5	60.0	3	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_04	LIBERO_10_07,LIBERO_OBJECT_04	ELIGIBLE		PASS	Put the bbq sauce to the right of the plate.
ADAPT_163	A6_libero10_scene6_relative_region	Put the ketchup to the left of the plate.	libero_10	305	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(ketchup_1, living_room_table_plate_left_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	2	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_05	LIBERO_10_07,LIBERO_OBJECT_05	ELIGIBLE		PASS	Put the ketchup to the left of the plate.
ADAPT_164	A6_libero10_scene6_relative_region	Put the ketchup to the right of the plate.	libero_10	305	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(ketchup_1, living_room_table_plate_right_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	3	1	5	20.0	1	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_05	LIBERO_10_07,LIBERO_OBJECT_05	ELIGIBLE		PASS	Put the ketchup to the right of the plate.
ADAPT_165	A6_libero10_scene6_relative_region	Put the tomato sauce to the left of the plate.	libero_10	306	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(tomato_sauce_1, living_room_table_plate_left_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	2	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_06	LIBERO_10_07,LIBERO_OBJECT_06	ELIGIBLE		PASS	Put the tomato sauce to the left of the plate.
ADAPT_166	A6_libero10_scene6_relative_region	Put the tomato sauce to the right of the plate.	libero_10	306	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(tomato_sauce_1, living_room_table_plate_right_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	3	2	5	40.0	2	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_06	LIBERO_10_07,LIBERO_OBJECT_06	ELIGIBLE		PASS	Put the tomato sauce to the right of the plate.
ADAPT_167	A6_libero10_scene6_relative_region	Put the butter to the left of the plate.	libero_10	307	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(butter_1, living_room_table_plate_left_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	2	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_07	LIBERO_10_07,LIBERO_OBJECT_07	ELIGIBLE		PASS	Put the butter to the left of the plate.
ADAPT_168	A6_libero10_scene6_relative_region	Put the butter to the right of the plate.	libero_10	307	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(butter_1, living_room_table_plate_right_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	3	5	5	100.0	5	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_07	LIBERO_10_07,LIBERO_OBJECT_07	ELIGIBLE		PASS	Put the butter to the right of the plate.
ADAPT_169	A6_libero10_scene6_relative_region	Put the milk to the left of the plate.	libero_10	308	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(milk_1, living_room_table_plate_left_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	2	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_08	LIBERO_10_07,LIBERO_OBJECT_08	ELIGIBLE		PASS	Put the milk to the left of the plate.
ADAPT_170	A6_libero10_scene6_relative_region	Put the milk to the right of the plate.	libero_10	308	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(milk_1, living_room_table_plate_right_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	3	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_08	LIBERO_10_07,LIBERO_OBJECT_08	ELIGIBLE		PASS	Put the milk to the right of the plate.
ADAPT_171	A6_libero10_scene6_relative_region	Put the chocolate pudding to the left of the plate.	libero_10	309	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(chocolate_pudding_1, living_room_table_plate_left_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	2	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate		LIBERO_10_07	ELIGIBLE		PASS	Put the chocolate pudding to the left of the plate.
ADAPT_172	A6_libero10_scene6_relative_region	Put the chocolate pudding to the right of the plate.	libero_10	309	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(chocolate_pudding_1, living_room_table_plate_right_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	3	5	5	100.0	5	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate		LIBERO_10_07	EXCLUDE_EXACT_DECOMPOSITION_OVERLAP	Final Decomposition20 exact BDDL: tdl10_004__put_the_chocolate_pudding_to_the_right_of_the_plate || Older LiberoExReFinal60 exact BDDL: tdl10_004__put_the_chocolate_pudding_to_the_right_of_the_plate || Original LIBERO-40 strict-goal-subset category: LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	PASS	Put the chocolate pudding to the right of the plate.
ADAPT_173	A6_libero10_scene6_relative_region	Put the orange juice to the left of the plate.	libero_10	310	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(orange_juice_1, living_room_table_plate_left_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	2	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_10	LIBERO_10_07,LIBERO_OBJECT_10	ELIGIBLE		PASS	Put the orange juice to the left of the plate.
ADAPT_174	A6_libero10_scene6_relative_region	Put the orange juice to the right of the plate.	libero_10	310	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(orange_juice_1, living_room_table_plate_right_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	3	3	5	60.0	3	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_OBJECT_10	LIBERO_10_07,LIBERO_OBJECT_10	ELIGIBLE		PASS	Put the orange juice to the right of the plate.
ADAPT_175	A6_libero10_scene6_relative_region	Put the white mug to the left of the plate.	libero_10	104	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(porcelain_mug_1, living_room_table_plate_left_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	2	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate		LIBERO_10_07	ELIGIBLE		PASS	Put the white mug to the left of the plate.
ADAPT_176	A6_libero10_scene6_relative_region	Put the white mug to the right of the plate.	libero_10	104	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(porcelain_mug_1, living_room_table_plate_right_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	3	1	5	20.0	1	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate		LIBERO_10_07	ELIGIBLE		PASS	Put the white mug to the right of the plate.
ADAPT_177	A6_libero10_scene6_relative_region	Put the yellow and white mug to the left of the plate.	libero_10	104	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(white_yellow_mug_1, living_room_table_plate_left_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	2	0	5	0.0	0	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_05	LIBERO_10_07,LIBERO_10_05	ELIGIBLE		PASS	Put the yellow and white mug to the left of the plate.
ADAPT_178	A6_libero10_scene6_relative_region	Put the yellow and white mug to the right of the plate.	libero_10	104	LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate	put the white mug on the plate and put the chocolate pudding to the right of the plate	on(white_yellow_mug_1, living_room_table_plate_right_region)	The destination mask is projected from the current BDDL region; it is not a source-image mask.	3	4	5	80.0	4	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_07	put the white mug on the plate and put the chocolate pudding to the right of the plate	LIBERO_10_05	LIBERO_10_07,LIBERO_10_05	ELIGIBLE		PASS	Put the yellow and white mug to the right of the plate.
ADAPT_179	A7_libero10_scene8_stove_control	Turn on the stove in the two-moka-pot LIBERO-10 layout.	libero_10	7	KITCHEN_SCENE8_put_both_moka_pots_on_the_stove	put both moka pots on the stove	turnon(flat_stove_1)	The exact current-simulator GT mask contains only the stove knob.	2	1	5	20.0	1	LIBERO_GOAL_08	Turn on the stove	LIBERO_10_09	put both moka pots on the stove		LIBERO_GOAL_08,LIBERO_10_09	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Turn on the stove.
ADAPT_180	A8_libero10_mirrored_microwave_insert	Put the alphabet soup in the right-side microwave.	libero_10	301	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(alphabet_soup_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	3	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_OBJECT_01	LIBERO_10_10,LIBERO_10_09,LIBERO_OBJECT_01	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the alphabet soup in the microwave.
ADAPT_181	A8_libero10_mirrored_microwave_insert	Put the cream cheese in the right-side microwave.	libero_10	302	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(cream_cheese_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	2	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_OBJECT_02	LIBERO_10_10,LIBERO_10_09,LIBERO_OBJECT_02	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the cream cheese in the microwave.
ADAPT_182	A8_libero10_mirrored_microwave_insert	Put the salad dressing in the right-side microwave.	libero_10	303	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(salad_dressing_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	3	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_OBJECT_03	LIBERO_10_10,LIBERO_10_09,LIBERO_OBJECT_03	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the salad dressing in the microwave.
ADAPT_183	A8_libero10_mirrored_microwave_insert	Put the bbq sauce in the right-side microwave.	libero_10	304	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(bbq_sauce_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	2	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_OBJECT_04	LIBERO_10_10,LIBERO_10_09,LIBERO_OBJECT_04	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the bbq sauce in the microwave.
ADAPT_184	A8_libero10_mirrored_microwave_insert	Put the ketchup in the right-side microwave.	libero_10	305	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(ketchup_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	3	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_OBJECT_05	LIBERO_10_10,LIBERO_10_09,LIBERO_OBJECT_05	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the ketchup in the microwave.
ADAPT_185	A8_libero10_mirrored_microwave_insert	Put the tomato sauce in the right-side microwave.	libero_10	306	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(tomato_sauce_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	2	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_OBJECT_06	LIBERO_10_10,LIBERO_10_09,LIBERO_OBJECT_06	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the tomato sauce in the microwave.
ADAPT_186	A8_libero10_mirrored_microwave_insert	Put the butter in the right-side microwave.	libero_10	307	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(butter_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	3	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_OBJECT_07	LIBERO_10_10,LIBERO_10_09,LIBERO_OBJECT_07	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the butter in the microwave.
ADAPT_187	A8_libero10_mirrored_microwave_insert	Put the milk in the right-side microwave.	libero_10	308	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(milk_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	2	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_OBJECT_08	LIBERO_10_10,LIBERO_10_09,LIBERO_OBJECT_08	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the milk in the microwave.
ADAPT_188	A8_libero10_mirrored_microwave_insert	Put the chocolate pudding in the right-side microwave.	libero_10	309	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(chocolate_pudding_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	3	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_OBJECT_09	LIBERO_10_10,LIBERO_10_09,LIBERO_OBJECT_09	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the chocolate pudding in the microwave.
ADAPT_189	A8_libero10_mirrored_microwave_insert	Put the orange juice in the right-side microwave.	libero_10	310	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(orange_juice_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	2	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_OBJECT_10	LIBERO_10_10,LIBERO_10_09,LIBERO_OBJECT_10	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the orange juice in the microwave.
ADAPT_190	A8_libero10_mirrored_microwave_insert	Put the white mug in the right-side microwave.	libero_10	104	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(porcelain_mug_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	3	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_10_05	LIBERO_10_10,LIBERO_10_09,LIBERO_10_05	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the white mug in the microwave.
ADAPT_191	A8_libero10_mirrored_microwave_insert	Put the yellow and white mug in the right-side microwave.	libero_10	104	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	in(white_yellow_mug_1, microwave_1_heating_region)	The overlapping source white mug is removed; the demonstrated donor slot keeps the pickup visible and the approach corridor clear.	2	0	5	0.0	0	LIBERO_10_10,LIBERO_10_09	put the yellow and white mug in the microwave and close it || put both moka pots on the stove	LIBERO_10_10	put the yellow and white mug in the microwave and close it		LIBERO_10_10,LIBERO_10_09	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Put the yellow and white mug in the microwave.
ADAPT_192	A8_libero10_mirrored_microwave_close	Close the door of the right-side microwave.	libero_10	109	KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it	put the yellow and white mug in the microwave and close it	close(microwave_1)	Door-only GT mask: microwave_1_microdoorroot; the whole appliance is forbidden.	3	0	5	0.0	0	LIBERO_10_10	put the yellow and white mug in the microwave and close it	LIBERO_10_10	put the yellow and white mug in the microwave and close it		LIBERO_10_10	ELIGIBLE		REWRITE_AND_REEVALUATE_IF_SELECTED	Close the microwave door.
