candidate_id	task_id	source_task_id	original_instruction	original_target	left_object	right_object	left_initial_region	right_initial_region	bucket	pilot_batch	instruction	physical_signature	policy_status	native_sr_percent	strict_composition_sr_percent	simulator_initial_states	definition	strict_successes	native_final_count	native_ordered_count
BDRCENS_252		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	bbq_sauce_1	orange_juice_1	floor_other_object_region_1	floor_other_object_region_0	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	715610197db394c63e14f25d2added9d65186b8a33fd2236840a90334af6f92f	not evaluated			0	definitions/BDRCENS_252.bddl			
BDRCENS_253		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	bbq_sauce_1	ketchup_1	floor_other_object_region_1	floor_other_object_region_2	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	52dc163639049e49337118b67c13651cf1788a167db23ae0c6faf2b68a9f35be	not evaluated			0	definitions/BDRCENS_253.bddl			
BDRCENS_254		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	bbq_sauce_1	salad_dressing_1	floor_other_object_region_1	floor_other_object_region_3	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	ee1a16d7c00e92a0626583b0873160d01e4fc7649bcb407732952ff699ec9683	not evaluated			0	definitions/BDRCENS_254.bddl			
BDRCENS_255		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	bbq_sauce_1	alphabet_soup_1	floor_other_object_region_1	floor_other_object_region_4	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the alphabet soup and place it in the right compartment of the bowl drainer.	8120c7ee0f007da38cc000f8e363b8eddc592ac938080c953baba1eff866ab04	not evaluated			0	definitions/BDRCENS_255.bddl			
BDRCENS_256		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	ketchup_1	chocolate_pudding_1	floor_other_object_region_2	floor_target_object_region	original_target_second		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	fbed3f12751f0b5d76849f76d2cd524f7315d06a054a103729e5862ddf2af17c	not evaluated			0	definitions/BDRCENS_256.bddl			
BDRCENS_257		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	ketchup_1	orange_juice_1	floor_other_object_region_2	floor_other_object_region_0	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	59237eb712bb98725e3e44a23c7d74c72598188962272d25012dc1feceba7c1a	not evaluated			0	definitions/BDRCENS_257.bddl			
BDRCENS_258		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	ketchup_1	bbq_sauce_1	floor_other_object_region_2	floor_other_object_region_1	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	4dae34cde5925e8f75263829afc59b0a31100dbcbd900781af6112f8ea043ef1	not evaluated			0	definitions/BDRCENS_258.bddl			
BDRCENS_259		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	ketchup_1	salad_dressing_1	floor_other_object_region_2	floor_other_object_region_3	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	09981959cb1bc7ae98e9294ef24cecbf6e14ea5e74c45085c82d750f05045b00	not evaluated			0	definitions/BDRCENS_259.bddl			
BDRCENS_260		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	ketchup_1	alphabet_soup_1	floor_other_object_region_2	floor_other_object_region_4	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the alphabet soup and place it in the right compartment of the bowl drainer.	f419528376dca2cd85ef0c0ec4b471f2fb931eac0ba13fb4c0621e80082a69d7	not evaluated			0	definitions/BDRCENS_260.bddl			
BDRCENS_261		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	salad_dressing_1	chocolate_pudding_1	floor_other_object_region_3	floor_target_object_region	original_target_second		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	cabb8f0ae7616496352a5f28920a0e4893331cbff2487b6f158ac55c64a9dc28	not evaluated			0	definitions/BDRCENS_261.bddl			
BDRCENS_262		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	salad_dressing_1	orange_juice_1	floor_other_object_region_3	floor_other_object_region_0	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	6c45f4dfec7e67b4f0275f7dbfcb269a02b7d60b40cfcce630ce017460804146	not evaluated			0	definitions/BDRCENS_262.bddl			
BDRCENS_263		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	salad_dressing_1	bbq_sauce_1	floor_other_object_region_3	floor_other_object_region_1	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	115b65c544f073c29bd42f12ea216202fc794d2d610d847401df052c2f99a02c	not evaluated			0	definitions/BDRCENS_263.bddl			
BDRCENS_264		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	salad_dressing_1	ketchup_1	floor_other_object_region_3	floor_other_object_region_2	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	75130a7e74f6de428435a09ba2d20e9635c9c94ce1e56b7e4242e09e7a084944	not evaluated			0	definitions/BDRCENS_264.bddl			
BDRCENS_265		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	salad_dressing_1	alphabet_soup_1	floor_other_object_region_3	floor_other_object_region_4	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the alphabet soup and place it in the right compartment of the bowl drainer.	0370b7d50800d57f0b249420ee3359dd5ed98cbbf21440fba936fd331de8137c	not evaluated			0	definitions/BDRCENS_265.bddl			
BDRCENS_266	BDRCOMP_018	LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	alphabet_soup_1	chocolate_pudding_1	floor_other_object_region_4	floor_target_object_region	original_target_second	anchor20	Pick the alphabet soup and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	0473b5f12a13a33b19c5cf3f3a2f347898d4c0de2c0c9db3e33762828379b0f9	evaluated		0	5	definitions/BDRCENS_266.bddl	0	0	0
BDRCENS_267		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	alphabet_soup_1	orange_juice_1	floor_other_object_region_4	floor_other_object_region_0	two_original_distractors		Pick the alphabet soup and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	f17db8dd2b0babc18060de02ddb2be89d013da34825041f47da93258d684f329	not evaluated			0	definitions/BDRCENS_267.bddl			
BDRCENS_268		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	alphabet_soup_1	bbq_sauce_1	floor_other_object_region_4	floor_other_object_region_1	two_original_distractors		Pick the alphabet soup and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	9e9c0dd0ec6d1035b4a2a73cb798582a0d4c77b27670c4d1a5aabdf7be6aaf36	not evaluated			0	definitions/BDRCENS_268.bddl			
BDRCENS_269		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	alphabet_soup_1	ketchup_1	floor_other_object_region_4	floor_other_object_region_2	two_original_distractors		Pick the alphabet soup and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	8bb9fe349aa50145cc84e233ea87c16b20a945eafba18ee336fcd8ace298e032	not evaluated			0	definitions/BDRCENS_269.bddl			
BDRCENS_270		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	alphabet_soup_1	salad_dressing_1	floor_other_object_region_4	floor_other_object_region_3	two_original_distractors		Pick the alphabet soup and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	73b2bbe49e218fa6d6bbfd78d02be48ac04c783a83a69cbf500abe7b39802bea	not evaluated			0	definitions/BDRCENS_270.bddl			
BDRCENS_271	BDRCOMP_040	LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	orange_juice_1	butter_1	floor_target_object_region	floor_other_object_region_0	original_target_first	extension20	Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	7358ed7f00d2a7ba8a0e839ae49b7ae0bec60ea74bc4647a88a0fbfc96083e31	evaluated		0	5	definitions/BDRCENS_271.bddl	0	0	0
BDRCENS_272		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	orange_juice_1	chocolate_pudding_1	floor_target_object_region	floor_other_object_region_1	original_target_first		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	54be4b5467d64d36568bb34155cd2a08532bb0244937db9c8ac6360898835536	not evaluated			0	definitions/BDRCENS_272.bddl			
BDRCENS_273		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	orange_juice_1	bbq_sauce_1	floor_target_object_region	floor_other_object_region_2	original_target_first		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	180b853ac977e586d7444bc9f858dc15c27761e7e4af236a6304976044feb641	not evaluated			0	definitions/BDRCENS_273.bddl			
BDRCENS_274		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	orange_juice_1	ketchup_1	floor_target_object_region	floor_other_object_region_3	original_target_first		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	5f7d9fb40cf59e2b1857f85cac360d637fd271c51b2c918743dd299e1375938c	not evaluated			0	definitions/BDRCENS_274.bddl			
BDRCENS_275		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	orange_juice_1	salad_dressing_1	floor_target_object_region	floor_other_object_region_4	original_target_first		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	abceb11f1722a2b655b1ea7ac32c22f7ede8cc9694df9934804a4240a0d21224	not evaluated			0	definitions/BDRCENS_275.bddl			
BDRCENS_276	BDRCOMP_039	LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	butter_1	orange_juice_1	floor_other_object_region_0	floor_target_object_region	original_target_second	extension20	Pick the butter and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	45440d1de573b36ef843c9677b169155aa52f02bbe19a9e89c39aab916e4fb77	evaluated		0	5	definitions/BDRCENS_276.bddl	0	0	0
BDRCENS_277	BDRCOMP_019	LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	butter_1	chocolate_pudding_1	floor_other_object_region_0	floor_other_object_region_1	two_original_distractors	anchor20	Pick the butter and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	abf70e7335cc939ce707e917649e0edb4d76b5550b17f8c44887aa54bac1a1db	evaluated		0	5	definitions/BDRCENS_277.bddl	0	0	0
BDRCENS_278		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	butter_1	bbq_sauce_1	floor_other_object_region_0	floor_other_object_region_2	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	2d9e6eca3c634340ac61e9e93abe5f0d22fa0b25631e50dc1eadb0d3bf89c5cc	not evaluated			0	definitions/BDRCENS_278.bddl			
BDRCENS_279		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	butter_1	ketchup_1	floor_other_object_region_0	floor_other_object_region_3	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	b55d121b26e6d6050d903906741553376eb46e1bceabb7b78bbeb9ebd1346f32	not evaluated			0	definitions/BDRCENS_279.bddl			
BDRCENS_280		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	butter_1	salad_dressing_1	floor_other_object_region_0	floor_other_object_region_4	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	ac5486755810511d32c9dd49b581b5c8b95331809b04d95ce78bf2f84081a0be	not evaluated			0	definitions/BDRCENS_280.bddl			
BDRCENS_281		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	chocolate_pudding_1	orange_juice_1	floor_other_object_region_1	floor_target_object_region	original_target_second		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	cad85886c589851050d01d2e126f52ea74b47b11371580e5db43293c86f7cb96	not evaluated			0	definitions/BDRCENS_281.bddl			
BDRCENS_282	BDRCOMP_020	LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	chocolate_pudding_1	butter_1	floor_other_object_region_1	floor_other_object_region_0	two_original_distractors	anchor20	Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	d99c9ba77ead38dd95dfab30ad7580db7b4775085ec5160fc4e0373b986f3b6b	evaluated		0	5	definitions/BDRCENS_282.bddl	0	0	0
BDRCENS_283		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	chocolate_pudding_1	bbq_sauce_1	floor_other_object_region_1	floor_other_object_region_2	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	2f70413dd8d1fa23f445485a307c0ab9cb4406c587b8e49517ab2308a4f54a8c	not evaluated			0	definitions/BDRCENS_283.bddl			
BDRCENS_284		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	chocolate_pudding_1	ketchup_1	floor_other_object_region_1	floor_other_object_region_3	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	2f6810df545ca2e6e3e37709206705ca948d7adcab42880fd9c07d4de8c4597e	not evaluated			0	definitions/BDRCENS_284.bddl			
BDRCENS_285		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	chocolate_pudding_1	salad_dressing_1	floor_other_object_region_1	floor_other_object_region_4	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	a034f81cb3b2532f6861ba9aadbe4f178186328c261e99889773c2e9a6415272	not evaluated			0	definitions/BDRCENS_285.bddl			
BDRCENS_286		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	bbq_sauce_1	orange_juice_1	floor_other_object_region_2	floor_target_object_region	original_target_second		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	d5c8cfa74f1a9bd2282f7610c90e494c3b0714dd9f8265525c16a88f7c58d34a	not evaluated			0	definitions/BDRCENS_286.bddl			
BDRCENS_287		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	bbq_sauce_1	butter_1	floor_other_object_region_2	floor_other_object_region_0	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	bdfee24eda379d908afef016733e018e73bd954733737ff016e071bb66240933	not evaluated			0	definitions/BDRCENS_287.bddl			
BDRCENS_288		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	bbq_sauce_1	chocolate_pudding_1	floor_other_object_region_2	floor_other_object_region_1	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	161d99080f773a52ce390f9ec6c9bc45a42e73bb5d5c4e5f3da15abf79454ce9	not evaluated			0	definitions/BDRCENS_288.bddl			
BDRCENS_289		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	bbq_sauce_1	ketchup_1	floor_other_object_region_2	floor_other_object_region_3	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	4ed1e2d275771f79dc931f0d98645c281a01724eb16bd57367b9a296e48fab58	not evaluated			0	definitions/BDRCENS_289.bddl			
BDRCENS_290		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	bbq_sauce_1	salad_dressing_1	floor_other_object_region_2	floor_other_object_region_4	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	cc3225b890918f65b755a60d88b79d631a87910ba5442e6d52d5fe452c254ba2	not evaluated			0	definitions/BDRCENS_290.bddl			
BDRCENS_291		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	ketchup_1	orange_juice_1	floor_other_object_region_3	floor_target_object_region	original_target_second		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	737cb2c777e41a0108183f0c93b10756baeb51ac7cf4df6ff65afb1ff3d0cb44	not evaluated			0	definitions/BDRCENS_291.bddl			
BDRCENS_292		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	ketchup_1	butter_1	floor_other_object_region_3	floor_other_object_region_0	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	e83132c724f1eec49666ac21bcfaa5157d799438e93ba2e4715e8c697aeef30f	not evaluated			0	definitions/BDRCENS_292.bddl			
BDRCENS_293		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	ketchup_1	chocolate_pudding_1	floor_other_object_region_3	floor_other_object_region_1	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	424be0be4d3d1c7e43bb1f9e277621d0cecdd446b2a7fd9a83ac30831d788f78	not evaluated			0	definitions/BDRCENS_293.bddl			
BDRCENS_294		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	ketchup_1	bbq_sauce_1	floor_other_object_region_3	floor_other_object_region_2	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	4a0163fd5c97f4acc638af7330a1475449ab5a140678cc021e880c6c9618d3b8	not evaluated			0	definitions/BDRCENS_294.bddl			
BDRCENS_295		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	ketchup_1	salad_dressing_1	floor_other_object_region_3	floor_other_object_region_4	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	cab6e5d21dff005d7323d971029c5c45e6ccbbf613fcea94989aaf104a8e3e13	not evaluated			0	definitions/BDRCENS_295.bddl			
BDRCENS_296		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	salad_dressing_1	orange_juice_1	floor_other_object_region_4	floor_target_object_region	original_target_second		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	17afe54eca56dcae3f89d119901c254110a134b88a29e1266b1ae84c2e6696f4	not evaluated			0	definitions/BDRCENS_296.bddl			
BDRCENS_297		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	salad_dressing_1	butter_1	floor_other_object_region_4	floor_other_object_region_0	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	409b2a522c0f6e70c893655bdc9ef9c824f9d921213d1490647f623eab38f5c1	not evaluated			0	definitions/BDRCENS_297.bddl			
BDRCENS_298		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	salad_dressing_1	chocolate_pudding_1	floor_other_object_region_4	floor_other_object_region_1	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	04214761971a0c4beacc4aee9f83deb591ee51e4fee55b85c7fd3d686fe6b269	not evaluated			0	definitions/BDRCENS_298.bddl			
BDRCENS_299		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	salad_dressing_1	bbq_sauce_1	floor_other_object_region_4	floor_other_object_region_2	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	4a582a5500568e73d25a9d11fc3daba7cf4eaf3e0ebfd3c49523a7cb04a3c579	not evaluated			0	definitions/BDRCENS_299.bddl			
BDRCENS_300		LIBERO_OBJECT_10	Pick the orange juice and place it in the basket	orange_juice_1	salad_dressing_1	ketchup_1	floor_other_object_region_4	floor_other_object_region_3	two_original_distractors		Pick the salad dressing and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	76d64ea162159f478109741c48a809bd757766d8098a48a46b0bab642fa8197d	not evaluated			0	definitions/BDRCENS_300.bddl			
