task_id	family	instruction	semantic_count	components	full_successes	full_episodes	full_sr	failure_episode	goal_atoms	atom_first_steps	atom_final	max_simultaneous	combination_first_steps	subtasks_reached	num_subtasks	partial_kind	derived_two_step_instruction	failure_video	comparison_png	stove_turn_knob_frames
COMP_040	C1_goal_three_task_clique	Push the plate to the front of the stove, then turn on the stove, and finally open the top drawer and put the black bowl inside.	3	Push the plate to the front of the stove | Turn on the stove | Open the top drawer and put the black bowl inside	0	5	0.0	2	on(plate_1, main_table_stove_front_region) | turnon(flat_stove_1) | in(akita_black_bowl_1, wooden_cabinet_1_top_region)	[128, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 128}"	6	6			../assets/composition/failure_videos/COMP_040/COMP_040_ep002_fail.mp4	../assets/composition/comparison_png/COMP_040__push_the_plate_to_the_front_of_the_stove_then_turn_on_the_stove_and_finally_open_the_top_drawer_and_put_the_black_bowl_inside.png	9
COMP_041	C1_goal_three_task_clique	Push the plate to the front of the stove, then open the middle drawer of the cabinet, and finally open the top drawer and put the black bowl inside.	3	Push the plate to the front of the stove | Open the middle drawer of the cabinet | Open the top drawer and put the black bowl inside	0	5	0.0	1	on(plate_1, main_table_stove_front_region) | open(wooden_cabinet_1_middle_region) | in(akita_black_bowl_1, wooden_cabinet_1_top_region)	[null, 393, null]	[false, true, false]	1	"{""000"": 0, ""010"": 393}"	4	6			../assets/composition/failure_videos/COMP_041/COMP_041_ep001_fail.mp4	../assets/composition/comparison_png/COMP_041__push_the_plate_to_the_front_of_the_stove_then_open_the_middle_drawer_of_the_cabinet_and_finally_open_the_top_drawer_and_put_the_black_bowl_inside.png	0
COMP_042	C1_goal_three_task_clique	Turn on the stove, then open the middle drawer of the cabinet, and finally open the top drawer and put the black bowl inside.	3	Turn on the stove | Open the middle drawer of the cabinet | Open the top drawer and put the black bowl inside	0	5	0.0	4	turnon(flat_stove_1) | open(wooden_cabinet_1_middle_region) | in(akita_black_bowl_1, wooden_cabinet_1_top_region)	[71, 561, null]	[true, true, false]	2	"{""000"": 0, ""100"": 71, ""110"": 561}"	3	5	ordered instruction prefix	Turn on the stove, and then open the middle drawer of the cabinet.	../assets/composition/failure_videos/COMP_042/COMP_042_ep004_fail.mp4	../assets/composition/comparison_png/COMP_042__turn_on_the_stove_then_open_the_middle_drawer_of_the_cabinet_and_finally_open_the_top_drawer_and_put_the_black_bowl_inside.png	10
COMP_043	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then put the wine bottle on top of the cabinet, and finally push the plate to the front of the stove.	3	Put the cream cheese on the black bowl | Put the wine bottle on top of the cabinet | Push the plate to the front of the stove	0	5	0.0	4	on(cream_cheese_1, akita_black_bowl_1) | on(wine_bottle_1, wooden_cabinet_1_top_side) | on(plate_1, main_table_stove_front_region)	[111, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 111}"	5	6			../assets/composition/failure_videos/COMP_043/COMP_043_ep004_fail.mp4	../assets/composition/comparison_png/COMP_043__put_the_cream_cheese_on_the_black_bowl_then_put_the_wine_bottle_on_top_of_the_cabinet_and_finally_push_the_plate_to_the_front_of_the_stove.png	0
COMP_044	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then put the wine bottle on top of the cabinet, and finally turn on the stove.	3	Put the cream cheese on the black bowl | Put the wine bottle on top of the cabinet | Turn on the stove	0	5	0.0	1	on(cream_cheese_1, akita_black_bowl_1) | on(wine_bottle_1, wooden_cabinet_1_top_side) | turnon(flat_stove_1)	[104, null, null]	[false, false, false]	1	"{""000"": 0, ""100"": 104}"	5	5			../assets/composition/failure_videos/COMP_044/COMP_044_ep001_fail.mp4	../assets/composition/comparison_png/COMP_044__put_the_cream_cheese_on_the_black_bowl_then_put_the_wine_bottle_on_top_of_the_cabinet_and_finally_turn_on_the_stove.png	56
COMP_045	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then put the wine bottle on top of the cabinet, and finally put the black bowl on the stove.	3	Put the cream cheese on the black bowl | Put the wine bottle on top of the cabinet | Put the black bowl on the stove	0	5	0.0	0	on(cream_cheese_1, akita_black_bowl_1) | on(wine_bottle_1, wooden_cabinet_1_top_side) | on(akita_black_bowl_1, flat_stove_1_cook_region)	[114, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 114}"	6	6			../assets/composition/failure_videos/COMP_045/COMP_045_ep000_fail.mp4	../assets/composition/comparison_png/COMP_045__put_the_cream_cheese_on_the_black_bowl_then_put_the_wine_bottle_on_top_of_the_cabinet_and_finally_put_the_black_bowl_on_the_stove.png	0
COMP_046	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then put the wine bottle on top of the cabinet, and finally open the middle drawer of the cabinet.	3	Put the cream cheese on the black bowl | Put the wine bottle on top of the cabinet | Open the middle drawer of the cabinet	0	5	0.0	1	on(cream_cheese_1, akita_black_bowl_1) | on(wine_bottle_1, wooden_cabinet_1_top_side) | open(wooden_cabinet_1_middle_region)	[112, null, 321]	[true, false, true]	2	"{""000"": 0, ""100"": 112, ""101"": 321}"	5	5	non-prefix pair	Put the cream cheese on the black bowl, and then open the middle drawer of the cabinet.	../assets/composition/failure_videos/COMP_046/COMP_046_ep001_fail.mp4	../assets/composition/comparison_png/COMP_046__put_the_cream_cheese_on_the_black_bowl_then_put_the_wine_bottle_on_top_of_the_cabinet_and_finally_open_the_middle_drawer_of_the_cabinet.png	0
COMP_047	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then push the plate to the front of the stove, and finally turn on the stove.	3	Put the cream cheese on the black bowl | Push the plate to the front of the stove | Turn on the stove	0	5	0.0	0	on(cream_cheese_1, akita_black_bowl_1) | on(plate_1, main_table_stove_front_region) | turnon(flat_stove_1)	[112, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 112}"	5	5			../assets/composition/failure_videos/COMP_047/COMP_047_ep000_fail.mp4	../assets/composition/comparison_png/COMP_047__put_the_cream_cheese_on_the_black_bowl_then_push_the_plate_to_the_front_of_the_stove_and_finally_turn_on_the_stove.png	54
COMP_048	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then push the plate to the front of the stove, and finally put the black bowl on the stove.	3	Put the cream cheese on the black bowl | Push the plate to the front of the stove | Put the black bowl on the stove	0	5	0.0	0	on(cream_cheese_1, akita_black_bowl_1) | on(plate_1, main_table_stove_front_region) | on(akita_black_bowl_1, flat_stove_1_cook_region)	[113, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 113}"	6	6			../assets/composition/failure_videos/COMP_048/COMP_048_ep000_fail.mp4	../assets/composition/comparison_png/COMP_048__put_the_cream_cheese_on_the_black_bowl_then_push_the_plate_to_the_front_of_the_stove_and_finally_put_the_black_bowl_on_the_stove.png	0
COMP_049	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then push the plate to the front of the stove, and finally put the black bowl on top of the cabinet.	3	Put the cream cheese on the black bowl | Push the plate to the front of the stove | Put the black bowl on top of the cabinet	0	5	0.0	1	on(cream_cheese_1, akita_black_bowl_1) | on(plate_1, main_table_stove_front_region) | on(akita_black_bowl_1, wooden_cabinet_1_top_side)	[105, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 105}"	6	6			../assets/composition/failure_videos/COMP_049/COMP_049_ep001_fail.mp4	../assets/composition/comparison_png/COMP_049__put_the_cream_cheese_on_the_black_bowl_then_push_the_plate_to_the_front_of_the_stove_and_finally_put_the_black_bowl_on_top_of_the_cabinet.png	0
COMP_050	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then push the plate to the front of the stove, and finally open the middle drawer of the cabinet.	3	Put the cream cheese on the black bowl | Push the plate to the front of the stove | Open the middle drawer of the cabinet	0	5	0.0	0	on(cream_cheese_1, akita_black_bowl_1) | on(plate_1, main_table_stove_front_region) | open(wooden_cabinet_1_middle_region)	[108, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 108}"	5	5			../assets/composition/failure_videos/COMP_050/COMP_050_ep000_fail.mp4	../assets/composition/comparison_png/COMP_050__put_the_cream_cheese_on_the_black_bowl_then_push_the_plate_to_the_front_of_the_stove_and_finally_open_the_middle_drawer_of_the_cabinet.png	0
COMP_051	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then turn on the stove, and finally put the black bowl on the stove.	3	Put the cream cheese on the black bowl | Turn on the stove | Put the black bowl on the stove	0	5	0.0	0	on(cream_cheese_1, akita_black_bowl_1) | turnon(flat_stove_1) | on(akita_black_bowl_1, flat_stove_1_cook_region)	[107, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 107}"	5	5			../assets/composition/failure_videos/COMP_051/COMP_051_ep000_fail.mp4	../assets/composition/comparison_png/COMP_051__put_the_cream_cheese_on_the_black_bowl_then_turn_on_the_stove_and_finally_put_the_black_bowl_on_the_stove.png	2
COMP_052	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then turn on the stove, and finally put the black bowl on top of the cabinet.	3	Put the cream cheese on the black bowl | Turn on the stove | Put the black bowl on top of the cabinet	0	5	0.0	1	on(cream_cheese_1, akita_black_bowl_1) | turnon(flat_stove_1) | on(akita_black_bowl_1, wooden_cabinet_1_top_side)	[105, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 105}"	5	5			../assets/composition/failure_videos/COMP_052/COMP_052_ep001_fail.mp4	../assets/composition/comparison_png/COMP_052__put_the_cream_cheese_on_the_black_bowl_then_turn_on_the_stove_and_finally_put_the_black_bowl_on_top_of_the_cabinet.png	5
COMP_053	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then turn on the stove, and finally open the middle drawer of the cabinet.	3	Put the cream cheese on the black bowl | Turn on the stove | Open the middle drawer of the cabinet	0	5	0.0	0	on(cream_cheese_1, akita_black_bowl_1) | turnon(flat_stove_1) | open(wooden_cabinet_1_middle_region)	[114, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 114}"	4	4			../assets/composition/failure_videos/COMP_053/COMP_053_ep000_fail.mp4	../assets/composition/comparison_png/COMP_053__put_the_cream_cheese_on_the_black_bowl_then_turn_on_the_stove_and_finally_open_the_middle_drawer_of_the_cabinet.png	55
COMP_054	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then open the middle drawer of the cabinet, and finally put the black bowl on the stove.	3	Put the cream cheese on the black bowl | Open the middle drawer of the cabinet | Put the black bowl on the stove	0	5	0.0	1	on(cream_cheese_1, akita_black_bowl_1) | open(wooden_cabinet_1_middle_region) | on(akita_black_bowl_1, flat_stove_1_cook_region)	[104, 744, null]	[true, true, false]	2	"{""000"": 0, ""100"": 104, ""110"": 744}"	5	5	ordered instruction prefix	Put the cream cheese on the black bowl, and then open the middle drawer of the cabinet.	../assets/composition/failure_videos/COMP_054/COMP_054_ep001_fail.mp4	../assets/composition/comparison_png/COMP_054__put_the_cream_cheese_on_the_black_bowl_then_open_the_middle_drawer_of_the_cabinet_and_finally_put_the_black_bowl_on_the_stove.png	0
COMP_055	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then open the middle drawer of the cabinet, and finally put the black bowl on top of the cabinet.	3	Put the cream cheese on the black bowl | Open the middle drawer of the cabinet | Put the black bowl on top of the cabinet	0	5	0.0	0	on(cream_cheese_1, akita_black_bowl_1) | open(wooden_cabinet_1_middle_region) | on(akita_black_bowl_1, wooden_cabinet_1_top_side)	[113, 598, null]	[true, true, false]	2	"{""000"": 0, ""100"": 113, ""110"": 598}"	4	5	ordered instruction prefix	Put the cream cheese on the black bowl, and then open the middle drawer of the cabinet.	../assets/composition/failure_videos/COMP_055/COMP_055_ep000_fail.mp4	../assets/composition/comparison_png/COMP_055__put_the_cream_cheese_on_the_black_bowl_then_open_the_middle_drawer_of_the_cabinet_and_finally_put_the_black_bowl_on_top_of_the_cabinet.png	0
COMP_056	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then push the plate to the front of the stove, and finally turn on the stove.	3	Put the wine bottle on top of the cabinet | Push the plate to the front of the stove | Turn on the stove	0	5	0.0	2	on(wine_bottle_1, wooden_cabinet_1_top_side) | on(plate_1, main_table_stove_front_region) | turnon(flat_stove_1)	[86, null, null]	[false, false, false]	1	"{""000"": 0, ""100"": 86}"	5	5			../assets/composition/failure_videos/COMP_056/COMP_056_ep002_fail.mp4	../assets/composition/comparison_png/COMP_056__put_the_wine_bottle_on_top_of_the_cabinet_then_push_the_plate_to_the_front_of_the_stove_and_finally_turn_on_the_stove.png	56
COMP_057	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then push the plate to the front of the stove, and finally put the black bowl on the stove.	3	Put the wine bottle on top of the cabinet | Push the plate to the front of the stove | Put the black bowl on the stove	0	5	0.0	0	on(wine_bottle_1, wooden_cabinet_1_top_side) | on(plate_1, main_table_stove_front_region) | on(akita_black_bowl_1, flat_stove_1_cook_region)	[90, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 90}"	3	6			../assets/composition/failure_videos/COMP_057/COMP_057_ep000_fail.mp4	../assets/composition/comparison_png/COMP_057__put_the_wine_bottle_on_top_of_the_cabinet_then_push_the_plate_to_the_front_of_the_stove_and_finally_put_the_black_bowl_on_the_stove.png	0
COMP_058	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then push the plate to the front of the stove, and finally open the middle drawer of the cabinet.	3	Put the wine bottle on top of the cabinet | Push the plate to the front of the stove | Open the middle drawer of the cabinet	0	5	0.0	2	on(wine_bottle_1, wooden_cabinet_1_top_side) | on(plate_1, main_table_stove_front_region) | open(wooden_cabinet_1_middle_region)	[88, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 88}"	4	5			../assets/composition/failure_videos/COMP_058/COMP_058_ep002_fail.mp4	../assets/composition/comparison_png/COMP_058__put_the_wine_bottle_on_top_of_the_cabinet_then_push_the_plate_to_the_front_of_the_stove_and_finally_open_the_middle_drawer_of_the_cabinet.png	0
COMP_059	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then turn on the stove, and finally put the black bowl on the stove.	3	Put the wine bottle on top of the cabinet | Turn on the stove | Put the black bowl on the stove	0	5	0.0	4	on(wine_bottle_1, wooden_cabinet_1_top_side) | turnon(flat_stove_1) | on(akita_black_bowl_1, flat_stove_1_cook_region)	[104, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 104}"	5	5			../assets/composition/failure_videos/COMP_059/COMP_059_ep004_fail.mp4	../assets/composition/comparison_png/COMP_059__put_the_wine_bottle_on_top_of_the_cabinet_then_turn_on_the_stove_and_finally_put_the_black_bowl_on_the_stove.png	9
COMP_060	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then turn on the stove, and finally open the middle drawer of the cabinet.	3	Put the wine bottle on top of the cabinet | Turn on the stove | Open the middle drawer of the cabinet	0	5	0.0	3	on(wine_bottle_1, wooden_cabinet_1_top_side) | turnon(flat_stove_1) | open(wooden_cabinet_1_middle_region)	[82, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 82}"	4	4			../assets/composition/failure_videos/COMP_060/COMP_060_ep003_fail.mp4	../assets/composition/comparison_png/COMP_060__put_the_wine_bottle_on_top_of_the_cabinet_then_turn_on_the_stove_and_finally_open_the_middle_drawer_of_the_cabinet.png	52
COMP_061	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then open the middle drawer of the cabinet, and finally put the black bowl on the stove.	3	Put the wine bottle on top of the cabinet | Open the middle drawer of the cabinet | Put the black bowl on the stove	0	5	0.0	2	on(wine_bottle_1, wooden_cabinet_1_top_side) | open(wooden_cabinet_1_middle_region) | on(akita_black_bowl_1, flat_stove_1_cook_region)	[87, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 87}"	4	5			../assets/composition/failure_videos/COMP_061/COMP_061_ep002_fail.mp4	../assets/composition/comparison_png/COMP_061__put_the_wine_bottle_on_top_of_the_cabinet_then_open_the_middle_drawer_of_the_cabinet_and_finally_put_the_black_bowl_on_the_stove.png	0
