task_id	family	instruction	source_suite	source_task	original_instruction	goal_atom	evidence_notes	gpu	successes	episodes	success_rate_percent	success_videos
COMP_044	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then put the wine bottle on top of the cabinet, and finally turn on the stove.	libero_goal	put_the_cream_cheese_in_the_bowl;put_the_wine_bottle_on_top_of_the_cabinet;turn_on_the_stove	Put the cream cheese on the bowl | Put the wine bottle on the top of the drawer | Turn on the stove	on(cream_cheese_1, akita_black_bowl_1); on(wine_bottle_1, wooden_cabinet_1_top_side); turnon(flat_stove_1)	Novel three-task clique (4, 5, 7); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	3	0	5	0.0	0
COMP_045	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then put the wine bottle on top of the cabinet, and finally put the black bowl on the stove.	libero_goal	put_the_cream_cheese_in_the_bowl;put_the_wine_bottle_on_top_of_the_cabinet;put_the_bowl_on_the_stove	Put the cream cheese on the bowl | Put the wine bottle on the top of the drawer | Put the bowl on the stove	on(cream_cheese_1, akita_black_bowl_1); on(wine_bottle_1, wooden_cabinet_1_top_side); on(akita_black_bowl_1, flat_stove_1_cook_region)	Novel three-task clique (4, 5, 8); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	2	0	5	0.0	0
COMP_046	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then put the wine bottle on top of the cabinet, and finally open the middle drawer of the cabinet.	libero_goal	put_the_cream_cheese_in_the_bowl;put_the_wine_bottle_on_top_of_the_cabinet;open_the_middle_drawer_of_the_cabinet	Put the cream cheese on the bowl | Put the wine bottle on the top of the drawer | Open the middle layer of the drawer	on(cream_cheese_1, akita_black_bowl_1); on(wine_bottle_1, wooden_cabinet_1_top_side); open(wooden_cabinet_1_middle_region)	Novel three-task clique (4, 5, 10); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	3	0	5	0.0	0
COMP_047	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then push the plate to the front of the stove, and finally turn on the stove.	libero_goal	put_the_cream_cheese_in_the_bowl;push_the_plate_to_the_front_of_the_stove;turn_on_the_stove	Put the cream cheese on the bowl | Push the plate to the front of the stove | Turn on the stove	on(cream_cheese_1, akita_black_bowl_1); on(plate_1, main_table_stove_front_region); turnon(flat_stove_1)	Novel three-task clique (4, 6, 7); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	2	0	5	0.0	0
COMP_048	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then push the plate to the front of the stove, and finally put the black bowl on the stove.	libero_goal	put_the_cream_cheese_in_the_bowl;push_the_plate_to_the_front_of_the_stove;put_the_bowl_on_the_stove	Put the cream cheese on the bowl | Push the plate to the front of the stove | Put the bowl on the stove	on(cream_cheese_1, akita_black_bowl_1); on(plate_1, main_table_stove_front_region); on(akita_black_bowl_1, flat_stove_1_cook_region)	Novel three-task clique (4, 6, 8); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	3	0	5	0.0	0
COMP_049	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then push the plate to the front of the stove, and finally put the black bowl on top of the cabinet.	libero_goal	put_the_cream_cheese_in_the_bowl;push_the_plate_to_the_front_of_the_stove;put_the_bowl_on_top_of_the_cabinet	Put the cream cheese on the bowl | Push the plate to the front of the stove | Put the bowl on the top of the drawer	on(cream_cheese_1, akita_black_bowl_1); on(plate_1, main_table_stove_front_region); on(akita_black_bowl_1, wooden_cabinet_1_top_side)	Novel three-task clique (4, 6, 9); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	2	0	5	0.0	0
COMP_050	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then push the plate to the front of the stove, and finally open the middle drawer of the cabinet.	libero_goal	put_the_cream_cheese_in_the_bowl;push_the_plate_to_the_front_of_the_stove;open_the_middle_drawer_of_the_cabinet	Put the cream cheese on the bowl | Push the plate to the front of the stove | Open the middle layer of the drawer	on(cream_cheese_1, akita_black_bowl_1); on(plate_1, main_table_stove_front_region); open(wooden_cabinet_1_middle_region)	Novel three-task clique (4, 6, 10); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	3	0	5	0.0	0
COMP_051	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then turn on the stove, and finally put the black bowl on the stove.	libero_goal	put_the_cream_cheese_in_the_bowl;turn_on_the_stove;put_the_bowl_on_the_stove	Put the cream cheese on the bowl | Turn on the stove | Put the bowl on the stove	on(cream_cheese_1, akita_black_bowl_1); turnon(flat_stove_1); on(akita_black_bowl_1, flat_stove_1_cook_region)	Novel three-task clique (4, 7, 8); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	2	0	5	0.0	0
COMP_052	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then turn on the stove, and finally put the black bowl on top of the cabinet.	libero_goal	put_the_cream_cheese_in_the_bowl;turn_on_the_stove;put_the_bowl_on_top_of_the_cabinet	Put the cream cheese on the bowl | Turn on the stove | Put the bowl on the top of the drawer	on(cream_cheese_1, akita_black_bowl_1); turnon(flat_stove_1); on(akita_black_bowl_1, wooden_cabinet_1_top_side)	Novel three-task clique (4, 7, 9); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	3	0	5	0.0	0
COMP_053	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then turn on the stove, and finally open the middle drawer of the cabinet.	libero_goal	put_the_cream_cheese_in_the_bowl;turn_on_the_stove;open_the_middle_drawer_of_the_cabinet	Put the cream cheese on the bowl | Turn on the stove | Open the middle layer of the drawer	on(cream_cheese_1, akita_black_bowl_1); turnon(flat_stove_1); open(wooden_cabinet_1_middle_region)	Novel three-task clique (4, 7, 10); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	2	0	5	0.0	0
COMP_054	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then open the middle drawer of the cabinet, and finally put the black bowl on the stove.	libero_goal	put_the_cream_cheese_in_the_bowl;open_the_middle_drawer_of_the_cabinet;put_the_bowl_on_the_stove	Put the cream cheese on the bowl | Open the middle layer of the drawer | Put the bowl on the stove	on(cream_cheese_1, akita_black_bowl_1); open(wooden_cabinet_1_middle_region); on(akita_black_bowl_1, flat_stove_1_cook_region)	Novel three-task clique (4, 8, 10); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	3	0	5	0.0	0
COMP_055	C1_goal_three_task_clique	Put the cream cheese on the black bowl, then open the middle drawer of the cabinet, and finally put the black bowl on top of the cabinet.	libero_goal	put_the_cream_cheese_in_the_bowl;open_the_middle_drawer_of_the_cabinet;put_the_bowl_on_top_of_the_cabinet	Put the cream cheese on the bowl | Open the middle layer of the drawer | Put the bowl on the top of the drawer	on(cream_cheese_1, akita_black_bowl_1); open(wooden_cabinet_1_middle_region); on(akita_black_bowl_1, wooden_cabinet_1_top_side)	Novel three-task clique (4, 9, 10); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	2	0	5	0.0	0
COMP_056	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then push the plate to the front of the stove, and finally turn on the stove.	libero_goal	put_the_wine_bottle_on_top_of_the_cabinet;push_the_plate_to_the_front_of_the_stove;turn_on_the_stove	Put the wine bottle on the top of the drawer | Push the plate to the front of the stove | Turn on the stove	on(wine_bottle_1, wooden_cabinet_1_top_side); on(plate_1, main_table_stove_front_region); turnon(flat_stove_1)	Novel three-task clique (5, 6, 7); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	3	0	5	0.0	0
COMP_057	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then push the plate to the front of the stove, and finally put the black bowl on the stove.	libero_goal	put_the_wine_bottle_on_top_of_the_cabinet;push_the_plate_to_the_front_of_the_stove;put_the_bowl_on_the_stove	Put the wine bottle on the top of the drawer | Push the plate to the front of the stove | Put the bowl on the stove	on(wine_bottle_1, wooden_cabinet_1_top_side); on(plate_1, main_table_stove_front_region); on(akita_black_bowl_1, flat_stove_1_cook_region)	Novel three-task clique (5, 6, 8); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	2	0	5	0.0	0
COMP_058	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then push the plate to the front of the stove, and finally open the middle drawer of the cabinet.	libero_goal	put_the_wine_bottle_on_top_of_the_cabinet;push_the_plate_to_the_front_of_the_stove;open_the_middle_drawer_of_the_cabinet	Put the wine bottle on the top of the drawer | Push the plate to the front of the stove | Open the middle layer of the drawer	on(wine_bottle_1, wooden_cabinet_1_top_side); on(plate_1, main_table_stove_front_region); open(wooden_cabinet_1_middle_region)	Novel three-task clique (5, 6, 10); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	3	0	5	0.0	0
COMP_059	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then turn on the stove, and finally put the black bowl on the stove.	libero_goal	put_the_wine_bottle_on_top_of_the_cabinet;turn_on_the_stove;put_the_bowl_on_the_stove	Put the wine bottle on the top of the drawer | Turn on the stove | Put the bowl on the stove	on(wine_bottle_1, wooden_cabinet_1_top_side); turnon(flat_stove_1); on(akita_black_bowl_1, flat_stove_1_cook_region)	Novel three-task clique (5, 7, 8); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	2	0	5	0.0	0
COMP_060	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then turn on the stove, and finally open the middle drawer of the cabinet.	libero_goal	put_the_wine_bottle_on_top_of_the_cabinet;turn_on_the_stove;open_the_middle_drawer_of_the_cabinet	Put the wine bottle on the top of the drawer | Turn on the stove | Open the middle layer of the drawer	on(wine_bottle_1, wooden_cabinet_1_top_side); turnon(flat_stove_1); open(wooden_cabinet_1_middle_region)	Novel three-task clique (5, 7, 10); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	3	0	5	0.0	0
COMP_061	C1_goal_three_task_clique	Put the wine bottle on top of the cabinet, then open the middle drawer of the cabinet, and finally put the black bowl on the stove.	libero_goal	put_the_wine_bottle_on_top_of_the_cabinet;open_the_middle_drawer_of_the_cabinet;put_the_bowl_on_the_stove	Put the wine bottle on the top of the drawer | Open the middle layer of the drawer | Put the bowl on the stove	on(wine_bottle_1, wooden_cabinet_1_top_side); open(wooden_cabinet_1_middle_region); on(akita_black_bowl_1, flat_stove_1_cook_region)	Novel three-task clique (5, 8, 10); all three pairwise edges are in the audited 37-pair compatibility graph. | The corresponding two-task pairs already exist in the original LIBERO-EX TC pool and are not duplicated here.	2	0	5	0.0	0
